lane,bet_id,mint,symbol,rule_set,proposal_id,gate,series,decided_at,features_end_time,entry_at,exit_at,exit_reason,size_sol,pnl_sol,flow_json,progress_pct
paper,01a0bf28-e1a5-739d-ae9f-768e835db1cf,GWVyYgBfgkxrvjSUt6KqxKsTJ87gMNVHSzPJ7R8epump,Aura,operator/6,01a0bf28-64ea-747f-9433-23b29f45620f,fluxo_e_holders/1,meme_event_gate_v1,2026-09-20 14:11:48.803367+00,2026-09-20 14:11:30.664383+00,2026-09-20 14:11:51+00,2026-09-20 14:13:38+00,line_broken,0.07,0.0069760481,"{""buys_1m"": 17, ""feature"": ""flow"", ""snipers"": 2, ""sells_1m"": 6, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""4.5425756068"", ""net_sol_flow_1m"": ""2.153180688"", ""progress_rising"": true, ""unique_buyers_1m"": 17, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",53.9181
paper,01a0bf30-5966-7e6e-9bc2-1c743700b7b8,8iiSKN3nAV8CzsyoVzDfhPgnJrDhbroiBEgs6kCzpump,RIB,operator/5,01a0bf2f-e516-7b2d-a2b4-30788db3380a,fluxo_e_holders/2,meme_event_gate_v1,2026-09-20 14:19:42.245346+00,2026-09-20 14:19:42.22788+00,2026-09-20 14:19:48+00,2026-09-20 14:20:22+00,creator_dump,0.07,-0.0069391457,"{""buys_1m"": 30, ""feature"": ""flow"", ""snipers"": 3, ""sells_1m"": 18, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""1.4395472345"", ""net_sol_flow_1m"": ""0.872312511"", ""progress_rising"": true, ""unique_buyers_1m"": 28, ""max_sells_to_buys"": ""1"", ""min_unique_buyers"": 10}",42.9922
live,01a0bf2f-eb5c-7c9e-8bb0-5191da53b31f,8iiSKN3nAV8CzsyoVzDfhPgnJrDhbroiBEgs6kCzpump,RIB,operator/5,01a0bf2f-e516-7b2d-a2b4-30788db3380a,fluxo_e_holders/2,meme_event_gate_v1,2026-09-20 14:19:42.245346+00,2026-09-20 14:19:42.22788+00,2026-09-20 14:19:42+00,2026-09-20 14:19:58+00,creator_dump,0.06538238900000000000,-0.0049754210,"{""buys_1m"": 30, ""feature"": ""flow"", ""snipers"": 3, ""sells_1m"": 18, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""1.4395472345"", ""net_sol_flow_1m"": ""0.872312511"", ""progress_rising"": true, ""unique_buyers_1m"": 28, ""max_sells_to_buys"": ""1"", ""min_unique_buyers"": 10}",42.9922
paper,01a0bf32-ebd4-73a4-8a69-25ebcb45a9b7,M9ms4NvCMxR8wbXCUJ4ctPnXtus3w3Yg4BFXDFFpump,PHILINU,operator/5,01a0bf32-8fe1-7ff0-8d8b-e21efc1bac0c,fluxo_e_holders/2,meme_event_gate_v1,2026-09-20 14:22:37.039347+00,2026-09-20 14:22:37.022812+00,2026-09-20 14:22:45+00,2026-09-20 14:23:00+00,trailing,0.07,-0.0122391818,"{""buys_1m"": 74, ""feature"": ""flow"", ""snipers"": 9, ""sells_1m"": 36, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""45.7370196112"", ""net_sol_flow_1m"": ""17.992386911"", ""progress_rising"": true, ""unique_buyers_1m"": 62, ""max_sells_to_buys"": ""1"", ""min_unique_buyers"": 10}",53.9704
live,01a0bf32-9673-7724-8b8b-028e7a6d2c47,M9ms4NvCMxR8wbXCUJ4ctPnXtus3w3Yg4BFXDFFpump,PHILINU,operator/5,01a0bf32-8fe1-7ff0-8d8b-e21efc1bac0c,fluxo_e_holders/2,meme_event_gate_v1,2026-09-20 14:22:37.039347+00,2026-09-20 14:22:37.022812+00,2026-09-20 14:22:37+00,2026-09-20 14:22:40+00,trailing,0.07155884000000000000,-0.0156302010,"{""buys_1m"": 74, ""feature"": ""flow"", ""snipers"": 9, ""sells_1m"": 36, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""45.7370196112"", ""net_sol_flow_1m"": ""17.992386911"", ""progress_rising"": true, ""unique_buyers_1m"": 62, ""max_sells_to_buys"": ""1"", ""min_unique_buyers"": 10}",53.9704
paper,01a0bf37-5a17-792f-8437-9545f278ba45,CZbqXH7kEonYSHLR3HHx7BbkY4uKSZgLew735zT4pump,UINU,flow_v2/1,01a0bf37-3e17-7ef9-acec-bef4b350eac6,fluxo_e_holders/1,meme_event_gate_v1,2026-09-20 14:27:43.766434+00,2026-09-20 14:27:43.766434+00,2026-09-20 14:27:48+00,2026-09-20 14:30:02+00,trailing,0.05,-0.0017080017,"{""buys_1m"": 27, ""feature"": ""flow"", ""snipers"": 0, ""sells_1m"": 8, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""15.0031195465"", ""net_sol_flow_1m"": ""7.188041325"", ""progress_rising"": true, ""unique_buyers_1m"": 26, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",26.1504
paper,01a0bf4a-111e-7aa3-bddb-697a150933a8,FoGR4rLpJB7wpUGd6WsuY1rEAnvsMBGhvpuCRdasKsoL,pRAIL,flow_v2/1,01a0bf49-d999-7aea-aa2d-85978e1c6615,fluxo_e_holders/1,meme_event_gate_v1,2026-09-20 14:48:03.223937+00,2026-09-20 14:48:03.223937+00,2026-09-20 14:48:06.605637+00,2026-09-20 14:49:43+00,creator_dump,0.05,-0.0131275937,"{""buys_1m"": 81, ""feature"": ""flow"", ""snipers"": 1, ""sells_1m"": 3, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""6.1555744009"", ""net_sol_flow_1m"": ""2.913028408"", ""progress_rising"": true, ""unique_buyers_1m"": 19, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",22.4977
paper,01a0bf54-5a99-7f81-869d-600a5d8718a0,6rEsPMEWMvMoq5TNNWuzmEzvyEqamgzryWFHoLPypump,LVL,operator/5,01a0bf54-0543-797c-839d-711617cddb27,fluxo_e_holders/2,meme_event_gate_v1,2026-09-20 14:59:09.77196+00,2026-09-20 14:59:09.762378+00,2026-09-20 14:59:19+00,2026-09-20 15:00:23+00,target,0.07,0.0736387937,"{""buys_1m"": 36, ""feature"": ""flow"", ""snipers"": 9, ""sells_1m"": 3, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""16.6685440016"", ""net_sol_flow_1m"": ""7.497663382"", ""progress_rising"": true, ""unique_buyers_1m"": 30, ""max_sells_to_buys"": ""1"", ""min_unique_buyers"": 10}",32.6183
live,01a0bf54-0af9-7e3c-bee7-adab3fa6f8c1,6rEsPMEWMvMoq5TNNWuzmEzvyEqamgzryWFHoLPypump,LVL,operator/5,01a0bf54-0543-797c-839d-711617cddb27,fluxo_e_holders/2,meme_event_gate_v1,2026-09-20 14:59:09.77196+00,2026-09-20 14:59:09.762378+00,2026-09-20 14:59:09+00,2026-09-20 14:59:52+00,target,0.04115375700000000000,0.0117824120,"{""buys_1m"": 36, ""feature"": ""flow"", ""snipers"": 9, ""sells_1m"": 3, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""16.6685440016"", ""net_sol_flow_1m"": ""7.497663382"", ""progress_rising"": true, ""unique_buyers_1m"": 30, ""max_sells_to_buys"": ""1"", ""min_unique_buyers"": 10}",32.6183
paper,01a0bf69-767a-77cb-adb3-e1d409c54103,269HJWfQcjStpYppfFBiPYUxgXuqa7qEgbUctLYzpump,pfp,flow_v2/1,01a0bf69-1b6f-7a41-b4c2-f02804ba5977,fluxo_e_holders/1,meme_event_gate_v1,2026-09-20 15:22:11.694276+00,2026-09-20 15:22:11.694276+00,2026-09-20 15:22:12+00,2026-09-20 15:24:35.112044+00,line_broken,0.05,0.0100508959,"{""buys_1m"": 10, ""feature"": ""flow"", ""snipers"": 2, ""sells_1m"": 0, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""17.7153981666"", ""net_sol_flow_1m"": ""8.05637388"", ""progress_rising"": true, ""unique_buyers_1m"": 10, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",32.3299
paper,01a0bf81-8b9a-7c71-aaa5-4d292c3d9014,7VWSYtV8x2Qcu3wc9mJPJixzWwLdob2RvFsY1zLRpump,Vote ,flow_v2/1,01a0bf81-61e0-7cc2-b959-47f96c8b16a0,fluxo_e_holders/1,meme_event_gate_v1,2026-09-20 15:48:42.591966+00,2026-09-20 15:48:42.591966+00,2026-09-20 15:48:51+00,2026-09-20 16:10:56.508669+00,creator_dump,0.05,-0.0012827743,"{""buys_1m"": 11, ""feature"": ""flow"", ""snipers"": 0, ""sells_1m"": 3, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""11.0858432436"", ""net_sol_flow_1m"": ""5.460604448"", ""progress_rising"": true, ""unique_buyers_1m"": 10, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",20.8334
live,01a0bf94-d89b-7b8b-8c29-38743fe58971,5pCpwP3WFXHV1ckzSvp2ncHRrgWandGN7K2U7hQWpump,Paidichi,operator/5,01a0bf94-d271-70d4-8997-97c75a10b6cc,fluxo_e_holders/2,meme_event_gate_v1,2026-09-20 16:09:56.610326+00,2026-09-20 16:09:56.59251+00,2026-09-20 16:09:57+00,2026-09-20 16:10:22+00,target,0.07155884000000000000,0.0125411690,"{""buys_1m"": 11, ""feature"": ""flow"", ""snipers"": 3, ""sells_1m"": 8, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""3.58821865"", ""net_sol_flow_1m"": ""0.07192608"", ""progress_rising"": true, ""unique_buyers_1m"": 11, ""max_sells_to_buys"": ""1"", ""min_unique_buyers"": 10}",53.8453
paper,01a0bf95-15a9-73f1-9473-66f726123d94,5pCpwP3WFXHV1ckzSvp2ncHRrgWandGN7K2U7hQWpump,Paidichi,operator/5,01a0bf94-d271-70d4-8997-97c75a10b6cc,fluxo_e_holders/2,meme_event_gate_v1,2026-09-20 16:09:56.610326+00,2026-09-20 16:09:56.59251+00,2026-09-20 16:10:02.000433+00,2026-09-20 16:11:04+00,target,0.07,0.0095072377,"{""buys_1m"": 11, ""feature"": ""flow"", ""snipers"": 3, ""sells_1m"": 8, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""3.58821865"", ""net_sol_flow_1m"": ""0.07192608"", ""progress_rising"": true, ""unique_buyers_1m"": 11, ""max_sells_to_buys"": ""1"", ""min_unique_buyers"": 10}",53.8453
paper,01a0bf98-0e8a-7561-8541-99c8311a5e6e,5pCpwP3WFXHV1ckzSvp2ncHRrgWandGN7K2U7hQWpump,Paidichi,operator/5,01a0bf97-965b-7ada-b951-d2cb64c5cf4b,fluxo_e_holders/2,meme_event_gate_v1,2026-09-20 16:12:57.829923+00,2026-09-20 16:12:57.818483+00,2026-09-20 16:13:11+00,2026-09-20 16:14:16.092814+00,line_broken,0.07,0.0007871332,"{""buys_1m"": 14, ""feature"": ""flow"", ""snipers"": 3, ""sells_1m"": 5, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""10.4672191041"", ""net_sol_flow_1m"": ""2.773347422"", ""progress_rising"": true, ""unique_buyers_1m"": 14, ""max_sells_to_buys"": ""1"", ""min_unique_buyers"": 10}",69.9679
live,01a0bf97-9bb0-7ca5-9b5c-9d01dacc1247,5pCpwP3WFXHV1ckzSvp2ncHRrgWandGN7K2U7hQWpump,Paidichi,operator/5,01a0bf97-965b-7ada-b951-d2cb64c5cf4b,fluxo_e_holders/2,meme_event_gate_v1,2026-09-20 16:12:57.829923+00,2026-09-20 16:12:57.818483+00,2026-09-20 16:12:57+00,2026-09-20 16:13:08+00,trailing,0.07004500000000000000,-0.0094416240,"{""buys_1m"": 14, ""feature"": ""flow"", ""snipers"": 3, ""sells_1m"": 5, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""10.4672191041"", ""net_sol_flow_1m"": ""2.773347422"", ""progress_rising"": true, ""unique_buyers_1m"": 14, ""max_sells_to_buys"": ""1"", ""min_unique_buyers"": 10}",69.9679
paper,01a0bfb0-1652-7909-aac3-7e7ed38f643b,D4Hv5BFQxoDSY2h8fVMf5ZyH5ZWf4uaUpBFKLGvApump,ANUSPHIL,flow_v2/1,01a0bfaf-fb07-7de8-9fcb-2a9864ce7d5b,fluxo_e_holders/1,meme_event_gate_v1,2026-09-20 16:39:36.454204+00,2026-09-20 16:39:36.454204+00,2026-09-20 16:39:39+00,2026-09-20 16:43:59+00,creator_dump,0.05,-0.0141403575,"{""buys_1m"": 15, ""feature"": ""flow"", ""snipers"": 2, ""sells_1m"": 6, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""7.8670651963"", ""net_sol_flow_1m"": ""3.775712137"", ""progress_rising"": true, ""unique_buyers_1m"": 13, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",20.7134
paper,01a0bfba-344b-76b6-90db-af831a4ff1ba,ABn5sbLJac3atz4ncPPumhR9xpbqTww72b4Jru7aApdw,Loot,flow_v2/1,01a0bfb9-e226-7055-a681-e1f3629bad99,fluxo_e_holders/1,meme_event_gate_v1,2026-09-20 16:50:25.445409+00,2026-09-20 16:50:25.445409+00,2026-09-20 16:50:43.346472+00,2026-09-20 16:52:22.025088+00,creator_dump,0.05,-0.0325571829,"{""buys_1m"": 22, ""feature"": ""flow"", ""snipers"": 2, ""sells_1m"": 11, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""12.3488626187"", ""net_sol_flow_1m"": ""3.511957461"", ""progress_rising"": true, ""unique_buyers_1m"": 22, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",65.7328
paper,01a0bfc0-4bbb-733f-8fe3-ef13f62242dc,3JrMKp3LVp4aK4vUwUo1KSPyHgHAgMt48LGjNBoJpump,JEANLON,flow_v2/1,01a0bfc0-28d5-7d41-b3bc-f2d7bb4573c5,fluxo_e_holders/1,meme_event_gate_v1,2026-09-20 16:57:16.755906+00,2026-09-20 16:57:16.755906+00,2026-09-20 16:57:17+00,2026-09-20 17:01:02+00,creator_dump,0.05,-0.0151786746,"{""buys_1m"": 20, ""feature"": ""flow"", ""snipers"": 0, ""sells_1m"": 2, ""dev_share"": ""0.011653"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""11.5065377067"", ""net_sol_flow_1m"": ""5.603671578"", ""progress_rising"": true, ""unique_buyers_1m"": 17, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",22.0807
paper,01a0bfc0-9089-7c78-9aa2-3e34773a526f,3JrMKp3LVp4aK4vUwUo1KSPyHgHAgMt48LGjNBoJpump,JEANLON,operator/5,01a0bfc0-3911-71dd-8f8d-454c5fb94990,fluxo_e_holders/2,meme_event_gate_v1,2026-09-20 16:57:20.930915+00,2026-09-20 16:57:20.911468+00,2026-09-20 16:57:31+00,2026-09-20 16:59:09+00,trailing,0.07,-0.0099628681,"{""buys_1m"": 24, ""feature"": ""flow"", ""snipers"": 0, ""sells_1m"": 3, ""dev_share"": ""0.011653"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""17.4582738942"", ""net_sol_flow_1m"": ""8.137134388"", ""progress_rising"": true, ""unique_buyers_1m"": 21, ""max_sells_to_buys"": ""1"", ""min_unique_buyers"": 10}",29.6787
paper,01a0bfc0-9098-798a-86a0-b00d5f81335c,3JrMKp3LVp4aK4vUwUo1KSPyHgHAgMt48LGjNBoJpump,JEANLON,operator/6,01a0bfc0-3912-7090-a427-6e7b247c7b57,fluxo_e_holders/1,meme_event_gate_v1,2026-09-20 16:57:22.327647+00,2026-09-20 16:57:20.911468+00,2026-09-20 16:57:31+00,2026-09-20 16:59:09+00,trailing,0.07,-0.0099628681,"{""buys_1m"": 24, ""feature"": ""flow"", ""snipers"": 0, ""sells_1m"": 3, ""dev_share"": ""0.011653"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""17.4582738942"", ""net_sol_flow_1m"": ""8.137134388"", ""progress_rising"": true, ""unique_buyers_1m"": 21, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",29.6787
live,01a0bfc0-43b4-75f4-9e7d-73761500be1a,3JrMKp3LVp4aK4vUwUo1KSPyHgHAgMt48LGjNBoJpump,JEANLON,operator/6,01a0bfc0-3912-7090-a427-6e7b247c7b57,fluxo_e_holders/1,meme_event_gate_v1,2026-09-20 16:57:22.327647+00,2026-09-20 16:57:20.911468+00,2026-09-20 16:57:22+00,2026-09-20 16:57:26+00,trailing,0.03499298900000000000,-0.0061709970,"{""buys_1m"": 24, ""feature"": ""flow"", ""snipers"": 0, ""sells_1m"": 3, ""dev_share"": ""0.011653"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""17.4582738942"", ""net_sol_flow_1m"": ""8.137134388"", ""progress_rising"": true, ""unique_buyers_1m"": 21, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",29.6787
live,01a0bff0-80c4-749e-943c-feb4fe5fa634,EeCvG4XRqeoXMyeecB3LwaH36QxfFQZiBD18NcvMMtU7,TRIO,operator/5,01a0bff0-782f-7cf0-9e0d-af4ffe4e76b2,fluxo_e_holders/2,meme_event_gate_v1,2026-09-20 17:50:02.81138+00,2026-09-20 17:50:02.797682+00,2026-09-20 17:50:03+00,2026-09-20 17:50:12+00,target,0.07150972000000000000,0.0141734030,"{""buys_1m"": 22, ""feature"": ""flow"", ""snipers"": 10, ""sells_1m"": 18, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""2.5020964722"", ""net_sol_flow_1m"": ""1.013510057"", ""progress_rising"": true, ""unique_buyers_1m"": 22, ""max_sells_to_buys"": ""1"", ""min_unique_buyers"": 10}",34.4311
paper,01a0bff0-cb36-70c9-afa9-c91385903065,EeCvG4XRqeoXMyeecB3LwaH36QxfFQZiBD18NcvMMtU7,TRIO,operator/5,01a0bff0-782f-7cf0-9e0d-af4ffe4e76b2,fluxo_e_holders/2,meme_event_gate_v1,2026-09-20 17:50:02.81138+00,2026-09-20 17:50:02.797682+00,2026-09-20 17:50:19+00,2026-09-20 17:50:54.41137+00,target,0.07,-0.0050667094,"{""buys_1m"": 22, ""feature"": ""flow"", ""snipers"": 10, ""sells_1m"": 18, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""2.5020964722"", ""net_sol_flow_1m"": ""1.013510057"", ""progress_rising"": true, ""unique_buyers_1m"": 22, ""max_sells_to_buys"": ""1"", ""min_unique_buyers"": 10}",34.4311
paper,01a0c002-26cc-7343-af48-e87447594661,HEXFMuHsWaTcJt9hF6ohV41c8JHjyCgBcbvNvuT6pump,GONDOLA,flow_v2/1,01a0c001-afc6-7aec-891d-b91e2f61eb60,fluxo_e_holders/1,meme_event_gate_v1,2026-09-20 18:08:51.139592+00,2026-09-20 18:08:51.139592+00,2026-09-20 18:09:08+00,2026-09-20 18:09:57+00,creator_dump,0.05,-0.0052337244,"{""buys_1m"": 107, ""feature"": ""flow"", ""snipers"": 2, ""sells_1m"": 42, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""260.4175073965"", ""net_sol_flow_1m"": ""65.485837568"", ""progress_rising"": true, ""unique_buyers_1m"": 77, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",93.34
paper,01a0c004-51bb-7adf-beb1-0a8423c787a8,53pD6VLXbFA9uVP878nYdQZvgox6Tqd1uwBe9nw5pump,JTOILET,flow_v2/1,01a0c004-3752-75de-9a51-7f6f1766f0c8,fluxo_e_holders/1,meme_event_gate_v1,2026-09-20 18:11:36.912981+00,2026-09-20 18:11:36.912981+00,2026-09-20 18:11:38.871292+00,2026-09-20 18:12:10+00,creator_dump,0.05,-0.0045437249,"{""buys_1m"": 11, ""feature"": ""flow"", ""snipers"": 1, ""sells_1m"": 0, ""dev_share"": ""0.018039"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""9.5233918459"", ""net_sol_flow_1m"": ""5.04253333"", ""progress_rising"": true, ""unique_buyers_1m"": 10, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",19.8731
paper,01a0c007-ae3e-7015-99d7-dd7ce54b2736,6oyTqJxuzc2QeJ4NZau7buybsZiMSKCJcHVPViGupump,Phillart,flow_v2/1,01a0c007-5949-7d0c-8b07-7791786749ed,fluxo_e_holders/1,meme_event_gate_v1,2026-09-20 18:15:02.215152+00,2026-09-20 18:15:02.215152+00,2026-09-20 18:15:12.064596+00,2026-09-20 18:17:22+00,creator_dump,0.05,0.0058485473,"{""buys_1m"": 61, ""feature"": ""flow"", ""snipers"": 1, ""sells_1m"": 29, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""24.8853972412"", ""net_sol_flow_1m"": ""10.699083155"", ""progress_rising"": true, ""unique_buyers_1m"": 51, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",40.429
paper,01a0c01d-781b-76ae-ab21-4aa113d65830,5eazBh6tatG7hmvxAdcPdSiBWJRNx9We9iWCCs6pump,Pedophill,flow_v2/1,01a0c01d-336b-724d-b161-ee04f8fc0232,fluxo_e_holders/1,meme_event_gate_v1,2026-09-20 18:38:54.313664+00,2026-09-20 18:38:54.313664+00,2026-09-20 18:39:05+00,2026-09-20 18:41:08+00,creator_dump,0.05,-0.0217436706,"{""buys_1m"": 87, ""feature"": ""flow"", ""snipers"": 0, ""sells_1m"": 36, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""32.9002670047"", ""net_sol_flow_1m"": ""13.381890646"", ""progress_rising"": true, ""unique_buyers_1m"": 77, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",47.5569
live,01a0c023-5cd3-74bd-a9e3-7dd223669ec6,u9199Qym3CagBQSHxxFYnfgupozYrmMuLn7eJxnpump,TELEGRPH,operator/5,01a0c023-569c-7fba-8025-0828574807a3,fluxo_e_holders/2,meme_event_gate_v1,2026-09-20 18:45:36.549183+00,2026-09-20 18:45:36.538197+00,2026-09-20 18:45:36+00,2026-09-20 18:45:43+00,trailing,0.07155884000000000000,-0.0122582870,"{""buys_1m"": 44, ""feature"": ""flow"", ""snipers"": 7, ""sells_1m"": 31, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""14.5668494971"", ""net_sol_flow_1m"": ""5.62374369"", ""progress_rising"": true, ""unique_buyers_1m"": 41, ""max_sells_to_buys"": ""1"", ""min_unique_buyers"": 10}",41.5565
paper,01a0c023-bea2-726d-af4a-211c4965fc29,u9199Qym3CagBQSHxxFYnfgupozYrmMuLn7eJxnpump,TELEGRPH,operator/5,01a0c023-569c-7fba-8025-0828574807a3,fluxo_e_holders/2,meme_event_gate_v1,2026-09-20 18:45:36.549183+00,2026-09-20 18:45:36.538197+00,2026-09-20 18:45:51+00,2026-09-20 18:46:17+00,trailing,0.07,-0.0150640690,"{""buys_1m"": 44, ""feature"": ""flow"", ""snipers"": 7, ""sells_1m"": 31, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""14.5668494971"", ""net_sol_flow_1m"": ""5.62374369"", ""progress_rising"": true, ""unique_buyers_1m"": 41, ""max_sells_to_buys"": ""1"", ""min_unique_buyers"": 10}",41.5565
paper,01a0c05b-4b08-763e-8507-e6e0e749973f,GTKcWsZLUCXjinzz6HDzNAMqqsYY3zpC2BJ4BWqgpump,DVD,flow_v2/1,01a0c05b-029a-7e09-883c-f6a3bee5723d,fluxo_e_holders/1,meme_event_gate_v1,2026-09-20 19:46:25.049232+00,2026-09-20 19:46:25.049232+00,2026-09-20 19:46:28.149904+00,2026-09-20 19:48:54+00,creator_dump,0.05,0.0912658939,"{""buys_1m"": 12, ""feature"": ""flow"", ""snipers"": 2, ""sells_1m"": 3, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""8.9429884998"", ""net_sol_flow_1m"": ""4.390659267"", ""progress_rising"": true, ""unique_buyers_1m"": 10, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",20.3982
paper,01a0c05b-4b21-764b-be93-ed87d8dc8dda,GTKcWsZLUCXjinzz6HDzNAMqqsYY3zpC2BJ4BWqgpump,DVD,operator/6,01a0c05b-074a-76f4-937b-c0e77cea3af7,fluxo_e_holders/1,meme_event_gate_v1,2026-09-20 19:46:26.256745+00,2026-09-20 19:46:26.250095+00,2026-09-20 19:46:28.149904+00,2026-09-20 19:47:17+00,trailing,0.07,-0.0008625411,"{""buys_1m"": 13, ""feature"": ""flow"", ""snipers"": 2, ""sells_1m"": 3, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""11.2525433677"", ""net_sol_flow_1m"": ""5.378313587"", ""progress_rising"": true, ""unique_buyers_1m"": 11, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",23.6748
live,01a0c05b-10f4-7d68-86c5-f7403ee85992,GTKcWsZLUCXjinzz6HDzNAMqqsYY3zpC2BJ4BWqgpump,DVD,operator/6,01a0c05b-074a-76f4-937b-c0e77cea3af7,fluxo_e_holders/1,meme_event_gate_v1,2026-09-20 19:46:26.256745+00,2026-09-20 19:46:26.250095+00,2026-09-20 19:46:27+00,2026-09-20 19:46:57+00,trailing,0.05767387600000000000,-0.0044020230,"{""buys_1m"": 13, ""feature"": ""flow"", ""snipers"": 2, ""sells_1m"": 3, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""11.2525433677"", ""net_sol_flow_1m"": ""5.378313587"", ""progress_rising"": true, ""unique_buyers_1m"": 11, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",23.6748
